City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Bud,US,2020-06-19 01:23:52,39.45,-86.18,78.8,50,1,1.45
280,Iskateley,RU,2020-06-19 01:23:52,67.68,53.15,46.71,80,100,9.78
281,Husavik,IS,2020-06-19 01:23:53,66.04,-17.34,46.4,81,0,16.11
282,Tigil,RU,2020-06-19 01:23:53,57.8,158.67,58.6,73,73,4.92
283,Aktas,KZ,2020-06-19 01:23:53,49.78,72.96,50.0,93,75,6.71
284,Port Moresby,PG,2020-06-19 01:23:53,-9.44,147.18,84.2,74,40,17.22
285,Paris,FR,2020-06-19 01:22:09,48.85,2.35,59.0,93,98,5.82
286,Srandakan,ID,2020-06-19 01:23:54,-7.94,110.25,80.67,79,11,14.54
287,Talnakh,RU,2020-06-19 01:23:54,69.49,88.4,46.4,65,100,15.66
288,Vestmannaeyjar,IS,2020-06-19 01:23:54,63.44,-20.27,48.63,78,67,16.33
289,Yerbogachen,RU,2020-06-19 01:23:54,61.28,108.01,68.79,45,31,1.97
290,Dayong,CN,2020-06-19 01:23:55,25.02,118.29,89.6,62,100,8.95
291,Lyubim,RU,2020-06-19 01:23:55,58.36,40.68,54.37,91,7,5.28
292,Metro,ID,2020-06-19 01:23:55,-5.11,105.31,78.53,84,100,2.95
293,Abu Dhabi,AE,2020-06-19 01:23:55,24.47,54.37,87.01,74,0,4.7
294,Adrar,MR,2020-06-19 01:23:55,20.5,-10.07,94.59,19,0,15.43
295,Leningradskiy,RU,2020-06-19 01:23:56,69.38,178.42,45.99,59,0,8.93
296,Belyy Yar,RU,2020-06-19 01:23:56,53.6,91.39,62.6,72,40,11.18
297,Kaberamaido,UG,2020-06-19 01:23:56,1.74,33.16,64.18,89,21,1.14
298,Maroua,CM,2020-06-19 01:23:56,10.59,14.32,81.45,62,91,2.95
299,Toccoa,US,2020-06-19 01:23:56,34.58,-83.33,72.0,78,90,2.55
300,Shebalino,RU,2020-06-19 01:23:57,51.29,85.68,58.23,54,93,8.43
301,Guntakal,IN,2020-06-19 01:23:57,15.17,77.38,78.39,71,100,10.94
302,Carnarvon,AU,2020-06-19 01:23:57,-24.87,113.63,62.6,67,0,11.41
303,Khorinsk,RU,2020-06-19 01:23:57,52.17,109.77,67.93,30,0,3.53
304,Pella,RU,2020-06-19 01:23:57,59.78,30.82,62.6,82,0,2.24
305,Codrington,AU,2020-06-19 01:23:58,-38.27,141.97,57.72,64,87,18.97
306,Paita,PE,2020-06-19 01:23:58,-5.09,-81.11,66.07,80,4,15.82
307,Luganville,VU,2020-06-19 01:23:58,-15.53,167.17,80.6,74,75,8.05
308,Pacifica,US,2020-06-19 01:23:58,37.61,-122.49,69.01,77,1,8.05
309,Vardo,NO,2020-06-19 01:23:58,70.37,31.11,45.23,78,71,21.32
310,Longyearbyen,SJ,2020-06-19 01:23:59,78.22,15.64,46.4,61,20,10.29
311,Pangnirtung,CA,2020-06-19 01:23:59,66.15,-65.71,39.36,72,96,2.1
312,Hithadhoo,MV,2020-06-19 01:23:59,-0.6,73.08,84.34,77,93,10.92
313,Manturovo,RU,2020-06-19 01:23:59,58.34,44.76,50.13,87,0,3.42
314,Tolbazy,RU,2020-06-19 01:23:59,54.02,55.88,46.4,75,0,2.24
315,Alexandria,EG,2020-06-19 01:24:00,31.22,29.96,73.4,78,40,10.29
316,Zambezi,ZM,2020-06-19 01:24:00,-13.54,23.1,49.46,69,0,6.51
317,Westport,US,2020-06-19 01:24:00,41.14,-73.36,70.0,88,20,4.7
318,Baie-Comeau,CA,2020-06-19 01:21:51,49.22,-68.15,64.4,59,1,17.22
319,Nam Som,TH,2020-06-19 01:24:01,17.77,102.19,82.0,100,75,4.7
320,Le Port,RE,2020-06-19 01:24:01,-20.94,55.29,69.8,68,90,17.22
321,Salvador,SV,2020-06-19 01:21:45,13.83,-88.92,78.8,88,20,3.36
322,Ugoofaaru,MV,2020-06-19 01:24:02,5.67,73.0,84.24,75,17,10.69
323,Honningsvag,NO,2020-06-19 01:24:02,70.98,25.97,44.02,82,99,23.06
324,Saint Anthony,US,2020-06-19 01:24:02,45.02,-93.22,68.0,94,75,6.93
325,Kavaratti,IN,2020-06-19 01:24:02,10.57,72.64,84.7,78,100,17.49
326,Gazli,UZ,2020-06-19 01:24:03,40.13,63.45,73.06,20,0,7.67
327,Praia Da Vitoria,PT,2020-06-19 01:24:03,38.73,-27.07,62.6,82,20,6.02
328,Chifeng,CN,2020-06-19 01:24:03,42.27,118.96,78.08,38,0,3.18
329,Bozoum,CF,2020-06-19 01:24:03,6.32,16.38,67.51,93,100,3.67
330,Souris,CA,2020-06-19 01:24:03,49.62,-100.26,53.01,71,90,11.41
331,Martapura,ID,2020-06-19 01:24:04,-3.42,114.85,82.18,78,100,2.93
332,Quelimane,MZ,2020-06-19 01:24:04,-17.88,36.89,64.08,95,70,6.51
333,Dharchula,IN,2020-06-19 01:24:04,29.85,80.53,71.44,64,100,0.25
334,Boueni,YT,2020-06-19 01:24:04,-12.9,45.08,78.8,69,21,19.46
335,Monduli,TZ,2020-06-19 01:24:04,-3.3,36.45,59.0,93,75,6.93
336,Gorontalo,ID,2020-06-19 01:24:05,0.54,123.06,83.34,77,29,3.69
337,San Quintin,MX,2020-06-19 01:24:05,30.48,-115.95,65.88,65,0,10.36
338,Kendari,ID,2020-06-19 01:24:05,-3.94,122.5,74.48,96,100,1.52
339,Hambantota,LK,2020-06-19 01:24:05,6.12,81.12,78.8,100,1,9.17
340,Callaguip,PH,2020-06-19 01:24:05,18.07,120.49,87.8,74,20,4.7
341,Znamenskoye,RU,2020-06-19 01:24:06,57.13,73.83,45.37,61,56,8.52
342,Palembang,ID,2020-06-19 01:24:06,-2.92,104.75,76.23,93,100,2.51
343,Chapais,CA,2020-06-19 01:24:06,49.78,-74.85,80.6,36,1,5.82
344,Great Yarmouth,GB,2020-06-19 01:24:07,52.61,1.73,57.99,99,37,8.7
345,Jumla,NP,2020-06-19 01:24:07,29.27,82.18,63.82,66,35,1.34
346,Kholodnyy,RU,2020-06-19 01:24:07,62.72,147.95,73.27,30,80,12.1
347,Sibolga,ID,2020-06-19 01:24:07,1.74,98.78,80.24,66,77,2.37
348,Noshiro,JP,2020-06-19 01:24:07,40.2,140.02,75.2,69,75,4.7
349,Nouadhibou,MR,2020-06-19 01:24:07,20.93,-17.03,71.6,78,0,21.92
350,Kloulklubed,PW,2020-06-19 01:24:08,7.04,134.26,84.2,74,75,9.17
351,Yulara,AU,2020-06-19 01:24:08,-25.24,130.99,64.4,22,0,11.41
352,Fasa,IR,2020-06-19 01:24:08,28.94,53.65,68.0,32,0,4.7
353,Duluth,US,2020-06-19 01:21:06,46.78,-92.11,71.6,87,90,5.82
354,Puerto Del Rosario,ES,2020-06-19 01:24:09,28.5,-13.86,71.6,78,63,13.87
355,Coquimbo,CL,2020-06-19 01:24:09,-29.95,-71.34,53.6,81,100,9.17
356,Padang,ID,2020-06-19 01:24:09,-0.95,100.35,78.37,76,100,2.62
357,Broome,US,2020-06-19 01:24:09,42.25,-75.83,66.99,93,1,5.82
358,Dingtao,CN,2020-06-19 01:23:13,35.07,115.56,74.08,65,89,7.16
359,Jeremie,HT,2020-06-19 01:21:39,18.65,-74.12,81.41,74,26,2.33
360,Ola,RU,2020-06-19 01:24:11,59.58,151.28,57.6,71,28,6.02
361,Thinadhoo,MV,2020-06-19 01:24:11,0.53,72.93,84.24,76,99,9.24
362,Riosucio,CO,2020-06-19 01:19:43,5.42,-75.7,61.84,95,99,1.72
363,Bac Lieu,VN,2020-06-19 01:24:11,9.29,105.72,84.6,72,100,8.16
364,Sire,NG,2020-06-19 01:24:11,12.93,5.2,84.47,53,100,2.35
365,Nuevo Progreso,MX,2020-06-19 01:24:12,23.17,-97.95,82.99,65,4,1.99
366,Kristiansund,NO,2020-06-19 01:24:12,63.11,7.73,57.2,76,0,14.99
367,Tessalit,ML,2020-06-19 01:24:12,20.2,1.01,90.0,11,0,10.09
368,Haines Junction,CA,2020-06-19 01:24:12,60.75,-137.51,58.14,52,100,6.51
369,Egvekinot,RU,2020-06-19 01:24:13,66.32,-179.17,62.38,34,0,0.67
370,Alugan,PH,2020-06-19 01:24:13,12.22,125.48,82.71,71,100,4.25
371,Beringovskiy,RU,2020-06-19 01:24:13,63.05,179.32,51.33,53,8,4.68
372,Makamba,BI,2020-06-19 01:24:13,-4.13,29.8,59.09,75,72,1.63
373,Nome,US,2020-06-19 01:24:14,64.5,-165.41,53.6,81,40,6.93
374,Maarianhamina,AX,2020-06-19 01:24:14,60.1,19.93,50.0,93,0,2.24
375,Wanning,CN,2020-06-19 01:24:14,18.8,110.4,84.81,81,100,11.18
376,Kampene,CD,2020-06-19 01:24:14,-3.6,26.67,71.53,69,81,0.36
377,Muros,ES,2020-06-19 01:24:15,42.78,-9.06,52.0,91,85,3.74
378,Mitsamiouli,KM,2020-06-19 01:24:15,-11.38,43.28,77.7,62,0,10.69
379,Richards Bay,ZA,2020-06-19 01:24:15,-28.78,32.04,57.76,87,100,5.32
380,Catamarca,AR,2020-06-19 01:24:15,-28.47,-65.79,46.99,43,73,5.01
381,Hjelset,NO,2020-06-19 01:24:16,62.78,7.48,66.2,63,0,14.99
382,Rosia,RO,2020-06-19 01:24:16,45.82,24.32,61.0,100,98,3.36
383,Yacuiba,BO,2020-06-19 01:24:16,-22.04,-63.68,60.22,61,0,2.95
384,Tayu,ID,2020-06-19 01:24:16,-6.54,111.05,81.36,72,95,9.33
385,Along,IN,2020-06-19 01:24:16,28.17,94.77,74.57,90,100,1.14
386,Gondanglegi,ID,2020-06-19 01:24:16,-7.75,112.01,78.89,80,1,12.53
387,Tres Arroyos,AR,2020-06-19 01:20:37,-38.37,-60.28,49.78,62,0,10.74
388,Bonthe,SL,2020-06-19 01:24:17,7.53,-12.51,78.46,87,100,10.87
389,Coracora,PE,2020-06-19 01:24:17,-15.03,-73.78,48.07,55,0,0.92
390,Lorengau,PG,2020-06-19 01:24:17,-2.02,147.27,84.13,76,3,5.93
391,Jamame,SO,2020-06-19 01:24:18,0.07,42.75,73.98,91,100,6.8
392,Aklavik,CA,2020-06-19 01:24:18,68.22,-135.01,64.4,55,40,8.05
393,Belomorsk,RU,2020-06-19 01:24:18,64.52,34.77,59.79,96,73,7.78
394,Mehamn,NO,2020-06-19 01:24:19,71.04,27.85,43.27,83,100,23.47
395,Horadiz,AZ,2020-06-19 01:24:19,39.45,47.34,64.4,77,0,4.7
396,Cerknica,SI,2020-06-19 01:24:20,45.79,14.36,57.0,90,11,3.36
397,Navrongo,GH,2020-06-19 01:24:20,10.9,-1.09,78.89,74,100,10.94
398,Lewisville,US,2020-06-19 01:20:02,33.05,-96.99,90.0,35,5,16.11
399,Grand Gaube,MU,2020-06-19 01:24:20,-20.01,57.66,71.01,69,86,8.99
400,Vila Franca Do Campo,PT,2020-06-19 01:24:20,37.72,-25.43,64.4,68,75,3.36
401,Kunashak,RU,2020-06-19 01:24:21,55.7,61.55,48.2,70,20,4.47
402,Nshamba,TZ,2020-06-19 01:24:21,-1.8,31.55,69.8,64,61,3.36
403,Irricana,CA,2020-06-19 01:24:21,51.32,-113.6,60.01,62,100,3.62
404,Muzhi,RU,2020-06-19 01:24:21,65.37,64.67,42.96,63,71,10.07
405,Vostok,RU,2020-06-19 01:24:21,46.49,135.88,56.66,78,93,3.15
406,Jacareacanga,BR,2020-06-19 01:24:22,-6.22,-57.75,79.16,69,98,1.12
407,Khani,GE,2020-06-19 01:24:22,41.96,42.96,64.4,93,90,9.17
408,Tarko-Sale,RU,2020-06-19 01:24:22,64.92,77.78,46.99,62,24,16.87
409,Anadyr,RU,2020-06-19 01:24:22,64.75,177.48,69.8,28,20,11.18
410,Arlit,NE,2020-06-19 01:24:22,18.74,7.39,91.42,12,0,10.11
411,Verkhovazhye,RU,2020-06-19 01:24:23,60.75,42.05,54.61,75,0,7.65
412,Guerrero Negro,MX,2020-06-19 01:24:23,27.98,-114.06,67.5,67,0,18.61
413,Preobrazheniye,RU,2020-06-19 01:24:23,42.9,133.91,54.97,81,99,9.51
414,Saint-Louis,SN,2020-06-19 01:24:23,16.33,-15.0,98.6,30,49,4.7
415,Conceicao Do Araguaia,BR,2020-06-19 01:24:24,-8.26,-49.26,77.0,61,88,2.24
416,Hluboka Nad Vltavou,CZ,2020-06-19 01:24:24,49.05,14.43,57.0,86,100,6.8
417,Takoradi,GH,2020-06-19 01:24:24,4.88,-1.76,77.04,87,99,12.19
418,Gazanjyk,TM,2020-06-19 01:24:24,39.24,55.52,79.92,16,0,15.14
419,Shakiso,ET,2020-06-19 01:24:25,5.75,38.92,57.99,89,75,2.66
420,Yendi,GH,2020-06-19 01:24:25,9.44,-0.01,74.14,90,100,6.29
421,Arona,ES,2020-06-19 01:24:25,28.1,-16.68,73.0,64,20,4.7
422,Sioux Lookout,CA,2020-06-19 01:24:25,50.1,-91.92,69.8,88,75,9.17
423,Durham,US,2020-06-19 01:21:04,36.03,-78.87,73.4,73,75,3.36
424,Bandar,ID,2020-06-19 01:24:26,2.05,99.75,75.87,75,98,0.76
425,Isangel,VU,2020-06-19 01:24:26,-19.55,169.27,78.8,69,90,5.82
426,Los Llanos De Aridane,ES,2020-06-19 01:24:26,28.66,-17.92,71.6,78,75,13.87
427,Shahrud,IR,2020-06-19 01:24:26,36.42,54.98,73.08,27,0,4.97
428,Kijang,KR,2020-06-19 01:24:27,35.24,129.21,75.2,60,40,14.99
429,Vredendal,ZA,2020-06-19 01:24:27,-31.67,18.5,64.45,36,0,16.69
430,Namatanai,PG,2020-06-19 01:24:27,-3.67,152.43,85.28,69,20,2.08
431,Nemuro,JP,2020-06-19 01:24:27,43.32,145.57,55.4,100,75,5.82
432,Taltal,CL,2020-06-19 01:23:18,-25.4,-70.48,59.59,65,79,3.8
433,Ilinskiy,RU,2020-06-19 01:24:28,55.62,38.12,71.01,93,47,6.71
434,Santa Isabel Do Para,BR,2020-06-19 01:24:28,-1.3,-48.16,77.0,88,40,4.7
435,Baruun-Urt,MN,2020-06-19 01:24:28,46.68,113.28,74.62,40,100,14.43
436,Mackenzie,CA,2020-06-19 01:24:28,55.3,-123.17,69.8,52,90,2.24
437,Grudziadz,PL,2020-06-19 01:24:29,53.48,18.75,57.99,86,0,1.01
438,Palmas,BR,2020-06-19 01:24:29,-10.21,-48.36,73.4,78,4,5.82
439,Carballo,ES,2020-06-19 01:24:29,43.21,-8.69,53.01,91,100,1.01
440,Victoria Point,AU,2020-06-19 01:24:29,-27.58,153.3,68.0,78,61,12.19
441,Chicama,PE,2020-06-19 01:24:29,-7.84,-79.15,64.87,78,2,5.26
442,Srednekolymsk,RU,2020-06-19 01:24:30,67.45,153.68,88.74,18,0,8.7
443,Portland,US,2020-06-19 01:20:48,45.52,-122.68,81.0,32,75,11.41
444,Bagdarin,RU,2020-06-19 01:24:30,54.43,113.6,59.07,48,0,4.97
445,Back Mountain,US,2020-06-19 01:24:30,41.34,-76.0,69.01,96,39,1.01
446,Cattolica,IT,2020-06-19 01:24:31,43.96,12.74,68.0,72,0,2.24
447,Bandarbeyla,SO,2020-06-19 01:24:31,9.49,50.81,80.2,66,9,28.34
448,Mancheral,IN,2020-06-19 01:24:31,18.87,79.43,81.5,76,100,9.6
449,Narsaq,GL,2020-06-19 01:24:31,60.92,-46.05,41.0,78,99,6.93
450,Alofi,NU,2020-06-19 01:24:31,-19.06,-169.92,77.0,69,75,19.46
451,Horsham,GB,2020-06-19 01:24:32,51.06,-0.33,59.0,93,28,8.05
452,Malinyi,TZ,2020-06-19 01:24:32,-8.93,36.13,67.39,69,65,2.91
453,Leeuwarden,NL,2020-06-19 01:24:32,53.2,5.81,61.0,87,90,3.36
454,Chadan,RU,2020-06-19 01:24:32,51.28,91.58,60.24,56,0,2.82
455,Maceio,BR,2020-06-19 01:24:33,-9.67,-35.74,75.2,78,20,4.7
456,Marrakesh,MA,2020-06-19 01:19:46,31.63,-8.01,68.0,64,75,11.41
457,Kudahuvadhoo,MV,2020-06-19 01:24:33,2.67,72.89,83.84,75,27,6.35
458,Hualmay,PE,2020-06-19 01:24:33,-11.1,-77.61,62.08,84,15,6.6
459,Honiara,SB,2020-06-19 01:24:34,-9.43,159.95,91.4,66,40,8.05
460,Bouca,CF,2020-06-19 01:24:34,6.51,18.27,69.87,92,100,1.92
461,Karratha,AU,2020-06-19 01:24:34,-20.74,116.85,77.13,43,0,10.33
462,Sungairaya,ID,2020-06-19 01:24:34,0.7,108.9,81.99,82,100,5.84
463,Gloversville,US,2020-06-19 01:24:34,43.05,-74.34,73.99,100,40,5.82
464,Paka,MY,2020-06-19 01:24:35,4.64,103.44,75.2,100,20,3.83
465,Kribi,CM,2020-06-19 01:24:35,2.95,9.92,76.41,88,100,7.23
466,La Ronge,CA,2020-06-19 01:24:36,55.1,-105.28,51.8,57,90,11.41
467,Bodden Town,KY,2020-06-19 01:24:36,19.28,-81.25,86.0,79,20,5.82
468,Acarau,BR,2020-06-19 01:24:36,-2.89,-40.12,78.39,80,0,12.57
469,Kuressaare,EE,2020-06-19 01:24:36,58.25,22.5,61.0,82,6,8.05
470,Manono,CD,2020-06-19 01:24:37,-7.3,27.42,65.1,47,6,2.86
471,Pakhtakoron,TJ,2020-06-19 01:24:37,40.16,68.75,67.14,32,0,2.39
472,Rentina,GR,2020-06-19 01:24:37,40.66,23.61,68.0,82,0,4.0
473,Bereda,ES,2020-06-19 01:24:37,43.27,-7.54,48.99,100,85,1.01
474,Aden,YE,2020-06-19 01:24:37,12.78,45.04,86.68,74,0,4.54
475,Smithers,CA,2020-06-19 01:24:38,54.78,-127.17,68.0,60,90,3.36
476,Chunskiy,RU,2020-06-19 01:24:38,56.08,99.63,62.33,48,100,4.03
477,Sakakah,SA,2020-06-19 01:24:38,29.97,40.21,78.8,41,0,16.11
478,Maniitsoq,GL,2020-06-19 01:24:38,65.42,-52.9,41.11,76,60,13.18
479,Vila Velha,BR,2020-06-19 01:24:38,-20.33,-40.29,66.99,93,0,4.54
480,Porteirinha,BR,2020-06-19 01:24:39,-15.74,-43.03,65.8,71,63,4.85
481,Kidal,ML,2020-06-19 01:24:39,18.44,1.41,84.58,41,0,10.31
482,Port Lincoln,AU,2020-06-19 01:24:39,-34.73,135.87,60.3,69,3,18.25
483,Hitoyoshi,JP,2020-06-19 01:24:39,32.22,130.75,71.6,100,75,8.05
484,Presidencia Roque Saenz Pena,AR,2020-06-19 01:24:40,-26.79,-60.44,66.42,58,60,5.41
485,Sharqpur,PK,2020-06-19 01:24:40,31.46,74.1,87.8,48,40,5.82
486,Congonhas,BR,2020-06-19 01:24:40,-20.5,-43.86,54.37,88,0,2.8
487,Comodoro Rivadavia,AR,2020-06-19 01:22:15,-45.87,-67.5,51.8,62,6,4.7
488,Marienburg,PL,2020-06-19 01:24:40,54.04,19.03,60.01,100,20,4.7
489,Haines City,US,2020-06-19 01:24:41,28.11,-81.62,77.0,83,1,6.93
490,Wajir,KE,2020-06-19 01:24:41,1.75,40.06,75.33,72,94,15.84
491,Santona,ES,2020-06-19 01:24:41,43.44,-3.46,61.0,82,90,2.24
492,Kovdor,RU,2020-06-19 01:24:42,67.57,30.48,47.25,84,100,13.18
493,Kawalu,ID,2020-06-19 01:24:42,-7.38,108.21,73.26,93,100,1.16
494,San Lorenzo,PY,2020-06-19 01:24:42,-25.33,-57.53,71.6,88,100,3.36
495,Boddam,GB,2020-06-19 01:24:42,57.47,-1.78,52.0,100,90,5.82
496,Yanliang,CN,2020-06-19 01:24:42,34.66,109.23,77.0,73,100,11.18
497,Xiaoweizhai,CN,2020-06-19 01:24:43,26.19,107.51,71.78,92,100,3.02
498,Khagaria,IN,2020-06-19 01:24:43,25.5,86.48,79.03,89,100,13.2
499,Balabac,PH,2020-06-19 01:24:43,7.99,117.06,86.45,67,70,3.6
500,Omoljica,RS,2020-06-19 01:24:44,44.76,20.73,62.6,88,99,3.36
501,Kasongo-Lunda,CD,2020-06-19 01:24:44,-6.47,16.82,63.7,43,92,1.39
502,Orsta,NO,2020-06-19 01:24:44,62.2,6.13,64.0,67,66,5.99
503,Cheremshan,RU,2020-06-19 01:24:44,54.67,51.5,48.33,81,0,5.01
504,Hami,CN,2020-06-19 01:24:45,42.8,93.45,83.64,19,100,13.76
505,Taywarah,AF,2020-06-19 01:24:45,33.35,64.42,50.32,45,0,6.35
506,Lufilufi,WS,2020-06-19 01:24:45,-13.87,-171.6,89.6,52,75,9.17
507,Pavlohrad,UA,2020-06-19 01:24:45,48.52,35.87,68.0,64,100,8.95
508,Salym,RU,2020-06-19 01:24:45,60.06,71.48,43.34,63,0,7.7
509,Tiznit,MA,2020-06-19 01:24:46,29.58,-9.5,62.47,80,50,5.01
510,Ginir,ET,2020-06-19 01:24:46,7.13,40.7,55.62,93,7,5.37
511,Dolores Hidalgo,MX,2020-06-19 01:24:46,21.16,-100.93,78.01,42,55,4.0
512,Coro,VE,2020-06-19 01:24:47,11.4,-69.67,79.88,76,100,16.67
513,Batavia,US,2020-06-19 01:21:31,41.85,-88.31,82.0,39,1,10.29
514,Nha Trang,VN,2020-06-19 01:24:47,12.25,109.18,89.6,70,20,4.7
515,Athabasca,CA,2020-06-19 01:24:47,54.72,-113.29,62.24,54,83,4.27
516,Anta,IN,2020-06-19 01:24:47,25.15,76.3,87.8,66,75,3.36
517,Yola,NG,2020-06-19 01:24:47,9.2,12.48,75.0,89,88,4.61
518,Saint-Francois,FR,2020-06-19 01:24:48,46.42,3.91,53.6,81,90,4.7
519,Provost,CA,2020-06-19 01:24:48,52.35,-110.27,57.51,50,0,8.97
520,Tual,ID,2020-06-19 01:24:48,-5.67,132.75,81.39,82,7,20.11
521,Sambava,MG,2020-06-19 01:24:48,-14.27,50.17,72.93,81,100,20.07
522,Ankpa,NG,2020-06-19 01:22:03,7.37,7.63,71.62,96,100,5.35
523,Homer,US,2020-06-19 01:20:22,59.64,-151.55,53.6,76,75,16.11
524,Mackay,AU,2020-06-19 01:24:49,-21.15,149.2,71.6,78,40,17.22
525,Agadez,NE,2020-06-19 01:24:49,19.75,10.25,85.26,16,0,5.91
526,Peniche,PT,2020-06-19 01:24:49,39.36,-9.38,62.01,84,0,5.99
527,Lima,PE,2020-06-19 01:24:49,-12.04,-77.03,64.4,82,90,3.36
528,Teguldet,RU,2020-06-19 01:24:50,57.31,88.17,59.65,93,83,7.0
529,Alice Springs,AU,2020-06-19 01:24:50,-23.7,133.88,68.0,42,0,1.12
530,Necochea,AR,2020-06-19 01:24:50,-38.55,-58.74,46.0,90,0,3.0
531,Caravelas,BR,2020-06-19 01:24:50,-17.71,-39.25,71.92,91,17,8.03
532,Rocha,UY,2020-06-19 01:24:51,-34.48,-54.33,54.05,84,71,8.39
533,San Patricio,MX,2020-06-19 01:24:51,19.22,-104.7,82.4,78,5,11.41
534,Destin,US,2020-06-19 01:24:51,30.39,-86.5,81.0,61,1,4.7
535,Laramie,US,2020-06-19 01:23:38,41.31,-105.59,62.6,33,40,20.8
536,Oudtshoorn,ZA,2020-06-19 01:24:52,-33.59,22.2,66.2,34,0,4.7
537,Kandrian,PG,2020-06-19 01:24:52,-6.22,149.55,81.73,82,31,11.16
538,Bafq,IR,2020-06-19 01:24:52,31.61,55.41,83.23,14,0,7.63
539,Radviliskis,LT,2020-06-19 01:24:52,55.82,23.53,66.2,88,0,5.82
540,Colac,AU,2020-06-19 01:24:03,-38.33,143.58,57.0,88,8,1.01
541,Bardiyah,LY,2020-06-19 01:24:53,31.76,25.09,70.54,78,0,17.4
542,Yarmouth,US,2020-06-19 01:24:53,41.71,-70.23,66.2,93,90,6.93
543,Terrace,CA,2020-06-19 01:23:05,54.52,-128.6,60.8,82,90,10.29
544,Tahta,EG,2020-06-19 01:24:53,26.77,31.5,78.8,39,0,4.7
545,Rupert,US,2020-06-19 01:24:53,42.62,-113.68,69.8,28,1,2.1
546,Buchanan,LR,2020-06-19 01:24:54,5.88,-10.05,75.2,94,75,6.58
547,Mabaruma,GY,2020-06-19 01:24:54,8.2,-59.78,76.89,90,100,3.87
548,Clemson,US,2020-06-19 01:24:54,34.68,-82.84,73.99,83,75,3.29
549,San Juan,AR,2020-06-19 01:24:54,-31.54,-68.54,53.51,38,1,3.85
550,Shitanjing,CN,2020-06-19 01:24:55,39.23,106.34,79.07,22,11,7.87
551,Gunjur,GM,2020-06-19 01:24:55,13.2,-16.73,80.6,88,40,9.17
552,Samarai,PG,2020-06-19 01:23:04,-10.62,150.67,79.77,82,28,15.95
553,Tonekabon,IR,2020-06-19 01:24:55,36.82,50.87,73.4,88,0,2.24
554,Impfondo,CG,2020-06-19 01:24:56,1.64,18.07,72.03,67,100,2.28
555,Bobon,PH,2020-06-19 01:24:56,12.52,124.56,82.36,77,100,3.38
556,Kasempa,ZM,2020-06-19 01:24:56,-13.46,25.83,47.32,81,0,5.39
557,Tutoia,BR,2020-06-19 01:24:56,-2.76,-42.27,76.87,83,0,6.62
558,Rota,ES,2020-06-19 01:24:56,36.62,-6.36,66.2,88,0,4.7
